,age,traj,r_goodness,r_quad,r_spray,gar,player,lag1,lag2,threeyr,fcode,include,d,true_gar,cumsum,gar_miss
6117,39,-10.60577778,1.296368886,1.180291899,1.708793362,-6.420323632,f34,-7.116311998,-7.211418898,-6.916018176,1,0,0.695988366,-9.605777778,-24.74661653,-6.420323632
6118,40,-11.1625,1.296368886,1.354926925,-0.211739699,-8.722943888,f34,-6.420323632,-7.116311998,-7.419859839,1,0,-2.302620257,-10.1625,-32.49081058,-8.722943888
6119,18,-5.444444444,1.027649927,0.021672355,-2.462191338,-6.8573135,f36,NA,NA,-6.8573135,NA,0,NA,-4.444444444,-3.640012813,NA
6120,19,-4,1.027649927,0.015922547,-1.043108623,-3.999536149,f36,-6.8573135,NA,-5.428424825,1,0,2.857777351,-3,-6.510250392,NA
6121,20,-2.777777778,1.027649927,0.011057324,0.790281191,-0.948789335,f36,-3.999536149,-6.8573135,-3.935212995,1,0,3.050746814,-1.777777778,-8.576537145,NA
6122,21,-1.777777778,1.027649927,0.007076688,-1.888738869,-2.631790032,f36,-0.948789335,-3.999536149,-2.526705172,1,0,-1.683000697,-0.777777778,-8.284315099,-2.631790032
6123,22,-1,1.027649927,0.003980637,-0.144358189,-0.112727625,f36,-2.631790032,-0.948789335,-1.231102331,1,0,2.519062407,0,-9.362362481,-0.112727625
6124,23,-0.444444444,1.027649927,0.001769172,-0.574245834,0.01072882,f36,-0.112727625,-2.631790032,-0.911262946,1,0,0.123456446,0.555555556,-6.550182846,0.01072882
6125,24,-0.111111111,1.027649927,0.000442293,2.012771827,2.929752935,f36,0.01072882,-0.112727625,0.94258471,1,0,2.919024115,0.888888889,-6.506992216,2.929752935
6126,25,0,1.027649927,0,-0.385771117,0.64187881,f36,2.929752935,0.01072882,1.194120188,1,0,-2.287874126,1,-4.91854779,0.64187881
6127,26,-0.112611111,1.027649927,0.000442293,-1.081856431,-0.166375323,f36,0.64187881,2.929752935,1.135085474,1,0,-0.808254132,0.887388889,-4.338129988,-0.166375323
6128,27,-0.432444444,1.027649927,0.001769172,-0.553761297,0.043213357,f36,-0.166375323,0.64187881,0.172905615,1,0,0.20958868,0.567555556,-4.847643413,NA
6129,28,-0.9325,1.027649927,0.003980637,1.133585805,1.232716368,f36,0.043213357,-0.166375323,0.369851468,1,0,1.189503011,0.0675,-3.804998514,NA
6130,29,-1.585777778,1.027649927,0.007076688,-0.413660831,-0.964711995,f36,1.232716368,0.043213357,0.103739243,1,0,-2.197428363,-0.585777778,-5.115560468,-0.964711995
6131,30,-2.365277778,1.027649927,0.011057324,-0.204505013,-1.53107554,f36,-0.964711995,1.232716368,-0.421023722,1,0,-0.566363545,-1.365277778,-7.395981042,NA
6132,31,-3.244,1.027649927,0.015922547,-0.986030819,-3.186458346,f36,-1.53107554,-0.964711995,-1.89408196,1,0,-1.655382806,-2.244,-10.76400019,NA
6133,32,-4.194944444,1.027649927,0.021672355,0.16464696,-2.980975202,f36,-3.186458346,-1.53107554,-2.566169696,1,0,0.205483144,-3.194944444,-15.21992758,NA
6134,33,-5.191111111,1.027649927,0.02830675,0.405576025,-3.729578409,f36,-2.980975202,-3.186458346,-3.299003985,1,0,-0.748603207,-4.191111111,-19.45803554,NA
6135,34,-6.2055,1.027649927,0.03582573,0.317914884,-4.824109458,f36,-3.729578409,-2.980975202,-3.84488769,1,0,-1.094531049,-5.2055,-25.84192517,NA
6136,35,-7.211111111,1.027649927,0.044229297,-0.726583297,-6.865815185,f36,-4.824109458,-3.729578409,-5.139834351,1,0,-2.041705726,-6.211111111,-32.66665091,NA
6137,36,-8.180944444,1.027649927,0.053517449,-0.894872047,-7.994649115,f36,-6.865815185,-4.824109458,-6.561524586,1,0,-1.12883393,-7.180944444,-40.85072775,NA
6138,37,-9.088,1.027649927,0.063690188,-0.483870808,-8.480530693,f36,-7.994649115,-6.865815185,-7.780331664,1,0,-0.485881578,-8.088,-51.69812842,NA
6139,38,-9.905277778,1.027649927,0.074747512,0.305136566,-8.497743774,f36,-8.480530693,-7.994649115,-8.324307861,1,0,-0.01721308,-8.905277778,-63.12148259,NA
6140,39,-10.60577778,1.027649927,0.086689422,-0.072752145,-9.564190574,f36,-8.497743774,-8.480530693,-8.847488347,1,0,-1.066446801,-9.605777778,-75.50646275,NA
6141,40,-11.1625,1.027649927,0.099515918,-0.405618493,-10.44095265,f36,-9.564190574,-8.497743774,-9.500962332,1,0,-0.876762074,-10.1625,-89.09740094,NA
6142,18,-5.444444444,0.726051324,0.133628882,-1.06180772,-5.646571958,f38,NA,NA,-5.646571958,NA,0,NA,-4.444444444,-4.203029304,NA
6143,19,-4,0.726051324,0.098176322,-1.041367302,-4.217139656,f38,-5.646571958,NA,-4.931855807,1,0,1.429432302,-3,-6.759324835,NA
6144,20,-2.777777778,0.726051324,0.068178001,-2.141671719,-4.125220171,f38,-4.217139656,-5.646571958,-4.662977262,1,0,0.091919485,-1.777777778,-7.699792581,NA
6145,21,-1.777777778,0.726051324,0.043633921,-0.986133239,-1.994225771,f38,-4.125220171,-4.217139656,-3.445528533,1,0,2.1309944,-0.777777778,-8.718738372,-1.994225771
6146,22,-1,0.726051324,0.02454408,0.477471246,0.22806665,f38,-1.994225771,-4.125220171,-1.963793097,1,0,2.222292422,0,-6.972323962,0.22806665
6147,23,-0.444444444,0.726051324,0.01090848,-1.269397499,-0.976882139,f38,0.22806665,-1.994225771,-0.914347087,1,0,-1.204948789,0.555555556,-7.018368457,-0.976882139
6148,24,-0.111111111,0.726051324,0.00272712,0.481589485,1.099256818,f38,-0.976882139,0.22806665,0.116813777,1,0,2.076138957,0.888888889,-6.797203399,1.099256818
6149,25,0,0.726051324,0,0.658350875,1.384402199,f38,1.099256818,-0.976882139,0.50225896,1,0,0.285145381,1,-4.269769548,1.384402199
6150,26,-0.112611111,0.726051324,0.00272712,-0.814254072,-0.198086739,f38,1.384402199,1.099256818,0.761857426,1,0,-1.582488938,0.887388889,-2.674801011,-0.198086739
6151,27,-0.432444444,0.726051324,0.01090848,-0.771638618,-0.467123258,f38,-0.198086739,1.384402199,0.239730734,1,0,-0.269036519,0.567555556,-3.388169737,-0.467123258
6152,28,-0.9325,0.726051324,0.02454408,1.696988555,1.51508396,f38,-0.467123258,-0.198086739,0.283291321,1,0,1.982207218,0.0675,-2.296203123,1.51508396
6153,29,-1.585777778,0.726051324,0.043633921,0.370480541,-0.445611992,f38,1.51508396,-0.467123258,0.200782903,1,0,-1.960695952,-0.585777778,-3.550866998,NA
6154,30,-2.365277778,0.726051324,0.068178001,1.008481184,-0.562567268,f38,-0.445611992,1.51508396,0.168968233,1,0,-0.116955276,-1.365277778,-5.798563753,NA
6155,31,-3.244,0.726051324,0.098176322,0.417158446,-2.002613908,f38,-0.562567268,-0.445611992,-1.003597723,1,0,-1.44004664,-2.244,-7.139953133,NA
6156,32,-4.194944444,0.726051324,0.133628882,1.60652487,-1.728739368,f38,-2.002613908,-0.562567268,-1.431306848,1,0,0.27387454,-3.194944444,-10.5346862,NA
6157,33,-5.191111111,0.726051324,0.174535683,-0.074325738,-4.364849842,f38,-1.728739368,-2.002613908,-2.698734372,1,0,-2.636110474,-4.191111111,-14.45766347,NA
6158,34,-6.2055,0.726051324,0.220896724,0.129192082,-5.12935987,f38,-4.364849842,-1.728739368,-3.740983026,1,0,-0.764510028,-5.2055,-16.96900485,NA
6159,35,-7.211111111,0.726051324,0.272712004,-0.093500394,-6.305848177,f38,-5.12935987,-4.364849842,-5.266685963,1,0,-1.176488307,-6.211111111,-21.88031501,NA
6160,36,-8.180944444,0.726051324,0.329981525,0.516296548,-6.608615046,f38,-6.305848177,-5.12935987,-6.014607698,1,0,-0.30276687,-7.180944444,-27.72618848,NA
6161,37,-9.088,0.726051324,0.392705286,-0.081073089,-8.050316478,f38,-6.608615046,-6.305848177,-6.9882599,1,0,-1.441701432,-8.088,-33.50619788,NA
6162,38,-9.905277778,0.726051324,0.460883288,-1.294541857,-10.01288502,f38,-8.050316478,-6.608615046,-8.223938849,1,0,-1.962568545,-8.905277778,-40.93456507,NA
6163,39,-10.60577778,0.726051324,0.534515529,0.096432618,-9.248778306,f38,-10.01288502,-8.050316478,-9.103993269,1,0,0.764106717,-9.605777778,-49.17465749,NA
6164,40,-11.1625,0.726051324,0.61360201,-1.107822457,-10.93066912,f38,-9.248778306,-10.01288502,-10.06411082,1,0,-1.681890816,-10.1625,-57.17044507,NA
6165,18,-5.444444444,0.785534349,0.114193295,0.338920136,-4.205796663,f39,NA,NA,-4.205796663,NA,0,NA,-4.444444444,-4.405420927,NA
6166,19,-4,0.785534349,0.083897115,0.38714964,-2.743418896,f39,-4.205796663,NA,-3.47460778,1,0,1.462377767,-3,-7.368696912,NA
6167,20,-2.777777778,0.785534349,0.058261885,-0.62208745,-2.556068993,f39,-2.743418896,-4.205796663,-3.168428184,1,0,0.187349903,-1.777777778,-9.047316503,NA
6168,21,-1.777777778,0.785534349,0.037287607,-0.764706334,-1.719662156,f39,-2.556068993,-2.743418896,-2.339716682,1,0,0.836406837,-0.777777778,-12.44618422,NA
6169,22,-1,0.785534349,0.020974279,0.317585976,0.124094604,f39,-1.719662156,-2.556068993,-1.383878848,1,0,1.84375676,0,-13.03873071,NA
6170,23,-0.444444444,0.785534349,0.009321902,0.829984266,1.180396073,f39,0.124094604,-1.719662156,-0.138390493,1,0,1.056301469,0.555555556,-12.97935556,NA
6171,24,-0.111111111,0.785534349,0.002330475,0.226193105,0.902946818,f39,1.180396073,0.124094604,0.735812498,1,0,-0.277449255,0.888888889,-12.01531465,0.902946818
6172,25,0,0.785534349,0,-0.952796762,-0.167262413,f39,0.902946818,1.180396073,0.638693493,1,0,-1.070209231,1,-10.88378489,NA
6173,26,-0.112611111,0.785534349,0.002330475,-1.278777904,-0.60352419,f39,-0.167262413,0.902946818,0.044053405,1,0,-0.436261778,0.887388889,-9.296416387,NA
6174,27,-0.432444444,0.785534349,0.009321902,-1.85422019,-1.491808384,f39,-0.60352419,-0.167262413,-0.754198329,1,0,-0.888284193,0.567555556,-7.469278364,-1.491808384
6175,28,-0.9325,0.785534349,0.020974279,0.665540444,0.539549072,f39,-1.491808384,-0.60352419,-0.518594501,1,0,2.031357455,0.0675,-8.096329465,NA
6176,29,-1.585777778,0.785534349,0.037287607,-0.139824613,-0.902780435,f39,0.539549072,-1.491808384,-0.618346582,1,0,-1.442329507,-0.585777778,-9.618457726,NA
6177,30,-2.365277778,0.785534349,0.058261885,0.378335368,-1.143146175,f39,-0.902780435,0.539549072,-0.502125846,1,0,-0.24036574,-1.365277778,-11.30247073,NA
6178,31,-3.244,0.785534349,0.083897115,0.650362765,-1.724205771,f39,-1.143146175,-0.902780435,-1.256710794,1,0,-0.581059596,-2.244,-13.14981325,NA
6179,32,-4.194944444,0.785534349,0.114193295,0.776567381,-2.518649419,f39,-1.724205771,-1.143146175,-1.795333788,1,0,-0.794443648,-3.194944444,-15.24746548,NA
6180,33,-5.191111111,0.785534349,0.149150427,0.763380866,-3.49304547,f39,-2.518649419,-1.724205771,-2.578633553,1,0,-0.974396051,-4.191111111,-19.4200761,NA
6181,34,-6.2055,0.785534349,0.188768509,0.907905213,-4.323291929,f39,-3.49304547,-2.518649419,-3.444995606,1,0,-0.830246459,-5.2055,-25.00929103,NA
6182,35,-7.211111111,0.785534349,0.233047542,1.145881941,-5.046647279,f39,-4.323291929,-3.49304547,-4.287661559,1,0,-0.72335535,-6.211111111,-30.03745344,NA
6183,36,-8.180944444,0.785534349,0.281987526,-0.889152536,-8.002575106,f39,-5.046647279,-4.323291929,-5.790838105,1,0,-2.955927827,-7.180944444,-37.54586777,NA
6184,37,-9.088,0.785534349,0.33558846,0.010512689,-7.956364502,f39,-8.002575106,-5.046647279,-7.001862296,1,0,0.046210604,-8.088,-46.8382364,NA
6185,38,-9.905277778,0.785534349,0.393850346,-0.087211086,-8.813104169,f39,-7.956364502,-8.002575106,-8.257347926,1,0,-0.856739667,-8.905277778,-55.12642291,NA
6186,39,-10.60577778,0.785534349,0.456773182,-0.821297181,-10.18476743,f39,-8.813104169,-7.956364502,-8.984745366,1,0,-1.371663259,-9.605777778,-63.53415515,NA
6187,40,-11.1625,0.785534349,0.524356969,0.536775421,-9.315833261,f39,-10.18476743,-8.813104169,-9.437901619,1,0,0.868934167,-10.1625,-72.62818807,NA
6188,18,-5.444444444,0.991474789,0.009197504,-1.61122511,-6.054997261,f40,NA,NA,-6.054997261,NA,0,NA,-4.444444444,-5.138581317,NA
6189,19,-4,0.991474789,0.00675735,-2.300148457,-5.301916318,f40,-6.054997261,NA,-5.67845679,1,0,0.753080943,-3,-4.858007228,-5.301916318
6190,20,-2.777777778,0.991474789,0.004692604,-0.285628125,-2.06723851,f40,-5.301916318,-6.054997261,-4.474717363,1,0,3.234677809,-1.777777778,-5.847231399,-2.06723851
6191,21,-1.777777778,0.991474789,0.003003267,-0.034445721,-0.817745443,f40,-2.06723851,-5.301916318,-2.728966757,1,0,1.249493067,-0.777777778,-6.072626644,-0.817745443
6192,22,-1,0.991474789,0.001689337,0.114653064,0.107817191,f40,-0.817745443,-2.06723851,-0.925722254,1,0,0.925562634,0,-5.644626399,0.107817191
6193,23,-0.444444444,0.991474789,0.000750817,1.581744282,2.129525443,f40,0.107817191,-0.817745443,0.473199064,1,0,2.021708253,0.555555556,-4.690555922,2.129525443
6194,24,-0.111111111,0.991474789,0.000187704,-2.112111151,-1.231559769,f40,2.129525443,0.107817191,0.335260955,1,0,-3.361085213,0.888888889,-4.28891004,-1.231559769
6195,25,0,0.991474789,0,0.390922352,1.382397141,f40,-1.231559769,2.129525443,0.760120939,1,0,2.613956911,1,-3.237110859,1.382397141
6196,26,-0.112611111,0.991474789,0.000187704,-0.330729392,0.54832199,f40,1.382397141,-1.231559769,0.233053121,1,0,-0.834075152,0.887388889,-3.144186381,0.54832199
6197,27,-0.432444444,0.991474789,0.000750817,0.211854311,0.771635472,f40,0.54832199,1.382397141,0.900784868,1,0,0.223313482,0.567555556,-1.740858969,0.771635472
6198,28,-0.9325,0.991474789,0.001689337,-1.797758474,-1.737094347,f40,0.771635472,0.54832199,-0.139045628,1,0,-2.50872982,0.0675,-1.576690454,-1.737094347
6199,29,-1.585777778,0.991474789,0.003003267,0.514719586,-0.076580136,f40,-1.737094347,0.771635472,-0.347346337,1,0,1.660514211,-0.585777778,-2.206570771,-0.076580136
6200,30,-2.365277778,0.991474789,0.004692604,0.285099768,-1.084010617,f40,-0.076580136,-1.737094347,-0.965895033,1,0,-1.00743048,-1.365277778,-3.915067293,NA
6201,31,-3.244,0.991474789,0.00675735,-0.347799352,-2.593567213,f40,-1.084010617,-0.076580136,-1.251385989,1,0,-1.509556596,-2.244,-5.413903612,NA
6202,32,-4.194944444,0.991474789,0.009197504,0.431133462,-2.763138689,f40,-2.593567213,-1.084010617,-2.146905506,1,0,-0.169571476,-3.194944444,-8.509296868,NA
6203,33,-5.191111111,0.991474789,0.012013067,0.88389042,-3.303732835,f40,-2.763138689,-2.593567213,-2.886812912,1,0,-0.540594146,-4.191111111,-11.58703478,NA
6204,34,-6.2055,0.991474789,0.015204037,-0.029427634,-5.228248807,f40,-3.303732835,-2.763138689,-3.76504011,1,0,-1.924515972,-5.2055,-15.7744954,NA
6205,35,-7.211111111,0.991474789,0.018770416,-0.669140111,-6.870006017,f40,-5.228248807,-3.303732835,-5.133995886,1,0,-1.641757209,-6.211111111,-21.56037689,NA
6206,36,-8.180944444,0.991474789,0.022712204,-0.880405226,-8.047162678,f40,-6.870006017,-5.228248807,-6.715139167,1,0,-1.177156661,-7.180944444,-28.58611047,NA
6207,37,-9.088,0.991474789,0.0270294,-0.245389265,-8.314885077,f40,-8.047162678,-6.870006017,-7.744017924,1,0,-0.267722399,-8.088,-37.01385652,NA
6208,38,-9.905277778,0.991474789,0.031722004,-0.274233715,-9.1563147,f40,-8.314885077,-8.047162678,-8.506120818,1,0,-0.841429623,-8.905277778,-45.49198589,NA
6209,39,-10.60577778,0.991474789,0.036790016,-0.099404763,-9.676917735,f40,-9.1563147,-8.314885077,-9.049372504,1,0,-0.520603035,-9.605777778,-55.27609452,NA
6210,40,-11.1625,0.991474789,0.042233437,-1.118926718,-11.24771849,f40,-9.676917735,-9.1563147,-10.02698364,1,0,-1.570800756,-10.1625,-65.22445433,NA
6211,18,-5.444444444,0.969179942,-0.555917824,1.391169514,-3.640012813,f41,NA,NA,-3.640012813,NA,0,NA,-4.444444444,-5.024400941,NA
6212,19,-4,0.969179942,-0.408429422,0.5690119,-2.870237579,f41,-3.640012813,NA,-3.255125196,1,0,0.769775233,-3,-6.444047163,NA
6213,20,-2.777777778,0.969179942,-0.283631543,0.025942625,-2.066286753,f41,-2.870237579,-3.640012813,-2.858845715,1,0,0.803950826,-1.777777778,-7.379193876,NA
6214,21,-1.777777778,0.969179942,-0.181524187,1.282344069,0.292222046,f41,-2.066286753,-2.870237579,-1.548100762,1,0,2.358508799,-0.777777778,-7.866911022,0.292222046
6215,22,-1,0.969179942,-0.102107355,-0.945119968,-1.078047382,f41,0.292222046,-2.066286753,-0.95070403,1,0,-1.370269428,0,-8.546030045,-1.078047382
6216,23,-0.444444444,0.969179942,-0.045381047,2.332825184,2.812179635,f41,-1.078047382,0.292222046,0.675451433,1,0,3.890227017,0.555555556,-7.619435072,2.812179635
6217,24,-0.111111111,0.969179942,-0.011345262,-0.803532939,0.04319063,f41,2.812179635,-1.078047382,0.592440961,1,0,-2.768989005,0.888888889,-6.887126446,0.04319063
6218,25,0,0.969179942,0,0.619264483,1.588444425,f41,0.04319063,2.812179635,1.481271564,1,0,1.545253795,1,-5.040694778,1.588444425
6219,26,-0.112611111,0.969179942,-0.011345262,-0.264805767,0.580417802,f41,1.588444425,0.04319063,0.737350953,1,0,-1.008026623,0.887388889,-2.297696387,0.580417802
6220,27,-0.432444444,0.969179942,-0.045381047,-1.000867876,-0.509513425,f41,0.580417802,1.588444425,0.553116267,1,0,-1.089931228,0.567555556,-0.331426311,-0.509513425
6221,28,-0.9325,0.969179942,-0.102107355,1.108072313,1.042644899,f41,-0.509513425,0.580417802,0.371183092,1,0,1.552158324,0.0675,0.59022262,1.042644899
6222,29,-1.585777778,0.969179942,-0.181524187,-0.512439931,-1.310561954,f41,1.042644899,-0.509513425,-0.259143493,1,0,-2.353206853,-0.585777778,-1.020091689,-1.310561954
6223,30,-2.365277778,0.969179942,-0.283631543,-0.600691196,-2.280420574,f41,-1.310561954,1.042644899,-0.849445876,1,0,-0.96985862,-1.365277778,-2.173367448,-2.280420574
6224,31,-3.244,0.969179942,-0.408429422,-0.684769669,-3.368019148,f41,-2.280420574,-1.310561954,-2.319667225,1,0,-1.087598574,-2.244,-4.695609892,-3.368019148
6225,32,-4.194944444,0.969179942,-0.555917824,-0.674245058,-4.455927385,f41,-3.368019148,-2.280420574,-3.368122369,1,0,-1.087908236,-3.194944444,-8.806708405,NA
6226,33,-5.191111111,0.969179942,-0.726096749,0.709919955,-4.238107963,f41,-4.455927385,-3.368019148,-4.020684832,1,0,0.217819421,-4.191111111,-12.39858485,NA
6227,34,-6.2055,0.969179942,-0.918966199,-0.228603371,-6.383889628,f41,-4.238107963,-4.455927385,-5.025974992,1,0,-2.145781665,-5.2055,-16.60285534,NA
6228,35,-7.211111111,0.969179942,-1.134526171,0.551731592,-6.824725748,f41,-6.383889628,-4.238107963,-5.815574447,1,0,-0.44083612,-6.211111111,-22.24236178,NA
6229,36,-8.180944444,0.969179942,-1.372776667,0.400464334,-8.184076836,f41,-6.824725748,-6.383889628,-7.130897404,1,0,-1.359351088,-7.180944444,-28.63131376,NA
6230,37,-9.088,0.969179942,-1.633717686,-1.094862929,-10.84740067,f41,-8.184076836,-6.824725748,-8.618734419,1,0,-2.663323837,-8.088,-36.2877935,NA
6231,38,-9.905277778,0.969179942,-1.917349229,-0.569907102,-11.42335417,f41,-10.84740067,-8.184076836,-10.15161056,1,0,-0.575953494,-8.905277778,-44.03104882,NA
6232,39,-10.60577778,0.969179942,-2.223671295,-0.524711032,-12.38498016,f41,-11.42335417,-10.84740067,-11.55191167,1,0,-0.961625997,-9.605777778,-53.21005226,NA
6233,40,-11.1625,0.969179942,-2.552683885,-0.844934242,-13.59093819,f41,-12.38498016,-11.42335417,-12.46642417,1,0,-1.205958022,-10.1625,-62.94880416,NA
6234,18,-5.444444444,1.012214799,0.048440004,-1.291156415,-5.674946056,f42,NA,NA,-5.674946056,NA,0,NA,-4.444444444,-3.514625673,NA
6235,19,-4,1.012214799,0.035588574,-0.753018446,-3.705215073,f42,-5.674946056,NA,-4.690080565,1,0,1.969730984,-3,-6.183400948,NA
6236,20,-2.777777778,1.012214799,0.024714288,-0.93983389,-2.68068258,f42,-3.705215073,-5.674946056,-4.020281236,1,0,1.024532492,-1.777777778,-6.76703335,-2.68068258
6237,21,-1.777777778,1.012214799,0.015817144,-2.817993694,-3.567739528,f42,-2.68068258,-3.705215073,-3.31787906,1,0,-0.887056948,-0.777777778,-5.984394639,-3.567739528
6238,22,-1,1.012214799,0.008897144,-0.298287941,-0.277175999,f42,-3.567739528,-2.68068258,-2.175199369,1,0,3.29056353,0,-6.182456867,-0.277175999
6239,23,-0.444444444,1.012214799,0.003954286,-2.331027481,-1.75930284,f42,-0.277175999,-3.567739528,-1.868072789,1,0,-1.482126842,0.555555556,-4.880375427,-1.75930284
6240,24,-0.111111111,1.012214799,0.000988572,-0.415481524,0.486610736,f42,-1.75930284,-0.277175999,-0.516622701,1,0,2.245913577,0.888888889,-3.256138493,0.486610736
6241,25,0,1.012214799,0,0.816980722,1.829195522,f42,0.486610736,-1.75930284,0.185501139,1,0,1.342584785,1,-2.450836965,1.829195522
6242,26,-0.112611111,1.012214799,0.000988572,0.263471808,1.164064068,f42,1.829195522,0.486610736,1.159956775,1,0,-0.665131454,0.887388889,-1.820699857,1.164064068
6243,27,-0.432444444,1.012214799,0.003954286,-0.299493477,0.284231164,f42,1.164064068,1.829195522,1.092496918,1,0,-0.879832903,0.567555556,-2.631198562,0.284231164
6244,28,-0.9325,1.012214799,0.008897144,-0.170751392,-0.082139449,f42,0.284231164,1.164064068,0.455385261,1,0,-0.366370614,0.0675,-2.45812019,-0.082139449
6245,29,-1.585777778,1.012214799,0.015817144,-1.266580085,-1.82432592,f42,-0.082139449,0.284231164,-0.540744735,1,0,-1.74218647,-0.585777778,-1.875988727,-1.82432592
6246,30,-2.365277778,1.012214799,0.024714288,-0.067980887,-1.396329577,f42,-1.82432592,-0.082139449,-1.100931649,1,0,0.427996342,-1.365277778,-2.518204653,-1.396329577
6247,31,-3.244,1.012214799,0.035588574,0.20300604,-1.993190586,f42,-1.396329577,-1.82432592,-1.737948694,1,0,-0.596861009,-2.244,-3.488505904,-1.993190586
6248,32,-4.194944444,1.012214799,0.048440004,0.657959678,-2.476329963,f42,-1.993190586,-1.396329577,-1.955283375,1,0,-0.483139377,-3.194944444,-5.868577202,-2.476329963
6249,33,-5.191111111,1.012214799,0.063268577,0.197400811,-3.918226924,f42,-2.476329963,-1.993190586,-2.795915824,1,0,-1.441896961,-4.191111111,-8.782445098,-3.918226924
6250,34,-6.2055,1.012214799,0.080074292,0.072272453,-5.040938456,f42,-3.918226924,-2.476329963,-3.811831781,1,0,-1.122711532,-5.2055,-13.31682491,NA
6251,35,-7.211111111,1.012214799,0.098857151,0.136218143,-5.963821018,f42,-5.040938456,-3.918226924,-4.974328799,1,0,-0.922882562,-6.211111111,-18.29437871,NA
6252,36,-8.180944444,1.012214799,0.119617153,0.635129251,-6.413983241,f42,-5.963821018,-5.040938456,-5.806247571,1,0,-0.450162223,-7.180944444,-25.35686824,NA
6253,37,-9.088,1.012214799,0.142354298,0.132318912,-7.801111991,f42,-6.413983241,-5.963821018,-6.726305416,1,0,-1.38712875,-8.088,-31.70319753,NA
6254,38,-9.905277778,1.012214799,0.167068586,-1.510044646,-10.23603904,f42,-7.801111991,-6.413983241,-8.15037809,1,0,-2.434927048,-8.905277778,-39.64104076,NA
6255,39,-10.60577778,1.012214799,0.193760016,0.348723221,-9.051079741,f42,-10.23603904,-7.801111991,-9.029410257,1,0,1.184959298,-9.605777778,-47.57167193,NA
6256,40,-11.1625,1.012214799,0.22242859,1.637613022,-8.290243588,f42,-9.051079741,-10.23603904,-9.192454123,1,0,0.760836152,-10.1625,-55.62629742,NA
6257,18,-5.444444444,0.575034452,0.582270491,0.084110197,-4.203029304,f43,NA,NA,-4.203029304,NA,0,NA,-4.444444444,-2.998452,NA
6258,19,-4,0.575034452,0.427790565,0.440879453,-2.556295531,f43,-4.203029304,NA,-3.379662417,1,0,1.646733774,-3,-6.607995911,NA
6259,20,-2.777777778,0.575034452,0.297076781,0.965198798,-0.940467746,f43,-2.556295531,-4.203029304,-2.566597527,1,0,1.615827784,-1.777777778,-7.245096384,NA
6260,21,-1.777777778,0.575034452,0.19012914,-0.006331605,-1.01894579,f43,-0.940467746,-2.556295531,-1.505236356,1,0,-0.078478044,-0.777777778,-7.156051347,-1.01894579
6261,22,-1,0.575034452,0.106947641,2.064432316,1.74641441,f43,-1.01894579,-0.940467746,-0.070999709,1,0,2.7653602,0,-7.282753496,1.74641441
6262,23,-0.444444444,0.575034452,0.047532285,-0.224166787,-0.046044495,f43,1.74641441,-1.01894579,0.227141375,1,0,-1.792458904,0.555555556,-5.581900389,-0.046044495
6263,24,-0.111111111,0.575034452,0.011883071,-0.254641354,0.221165058,f43,-0.046044495,1.74641441,0.640511658,1,0,0.267209553,0.888888889,-3.724488199,0.221165058
6264,25,0,0.575034452,0,1.952399399,2.527433851,f43,0.221165058,-0.046044495,0.900851471,1,0,2.306268793,1,-1.711516511,2.527433851
6265,26,-0.112611111,0.575034452,0.011883071,1.120662124,1.594968536,f43,2.527433851,0.221165058,1.447855815,1,0,-0.932465315,0.887388889,0.949143643,1.594968536
6266,27,-0.432444444,0.575034452,0.047532285,-0.903491018,-0.713368726,f43,1.594968536,2.527433851,1.136344554,1,0,-2.308337263,0.567555556,1.921188769,-0.713368726
6267,28,-0.9325,0.575034452,0.106947641,1.342484521,1.091966615,f43,-0.713368726,1.594968536,0.657855475,1,0,1.805335341,0.0675,1.377128321,1.091966615
6268,29,-1.585777778,0.575034452,0.19012914,-0.434049689,-1.254663875,f43,1.091966615,-0.713368726,-0.292021995,1,0,-2.346630489,-0.585777778,-0.399657898,-1.254663875
6269,30,-2.365277778,0.575034452,0.297076781,-0.754530211,-2.247696755,f43,-1.254663875,1.091966615,-0.803464672,1,0,-0.993032881,-1.365277778,-2.370033931,-2.247696755
6270,31,-3.244,0.575034452,0.427790565,0.899785603,-1.34138938,f43,-2.247696755,-1.254663875,-1.614583337,1,0,0.906307375,-2.244,-3.585915717,-1.34138938
6271,32,-4.194944444,0.575034452,0.582270491,-0.357093565,-3.394733067,f43,-1.34138938,-2.247696755,-2.327939734,1,0,-2.053343687,-3.194944444,-7.057078619,-3.394733067
6272,33,-5.191111111,0.575034452,0.76051656,-0.067417171,-3.92297727,f43,-3.394733067,-1.34138938,-2.886366572,1,0,-0.528244204,-4.191111111,-9.976443219,NA
6273,34,-6.2055,0.575034452,0.962528771,2.156595399,-2.511341378,f43,-3.92297727,-3.394733067,-3.276350572,1,0,1.411635892,-5.2055,-15.4797078,NA
6274,35,-7.211111111,0.575034452,1.188307125,0.536459369,-4.911310165,f43,-2.511341378,-3.92297727,-3.781876271,1,0,-2.399968787,-6.211111111,-21.75486529,NA
6275,36,-8.180944444,0.575034452,1.437851622,0.322184907,-5.845873464,f43,-4.911310165,-2.511341378,-4.422841669,1,0,-0.934563299,-7.180944444,-29.51720392,NA
6276,37,-9.088,0.575034452,1.71116226,1.021793885,-5.780009403,f43,-5.845873464,-4.911310165,-5.512397678,1,0,0.065864061,-8.088,-36.95713979,NA
